0.133843	0.133786	0.133650	0.133406	0.133016	0.132447	0.131679	0.130727	0.129653	0.128562	0.127587	0.126848	0.126418	0.126311	0.126488	0.126881	0.127419	0.128032	0.128668	0.129288	0.129865	0.130383	0.130834	0.131218	0.131537	0.131796	0.132004	0.132167	0.132293	0.132387	0.132456	0.132504	0.132535	0.132554	0.132562	0.132564	0.132561	0.132555	0.132547	0.132538	0.132529	0.132520	0.132511	0.132501	0.132489	0.132474	0.132454	0.132427	0.132392	0.132345	
0.133896	0.133828	0.133669	0.133390	0.132956	0.132336	0.131516	0.130517	0.129406	0.128296	0.127321	0.126597	0.126192	0.126113	0.126317	0.126735	0.127294	0.127928	0.128583	0.129220	0.129813	0.130348	0.130815	0.131212	0.131544	0.131814	0.132031	0.132201	0.132332	0.132431	0.132503	0.132554	0.132587	0.132608	0.132618	0.132622	0.132621	0.132618	0.132613	0.132608	0.132602	0.132596	0.132590	0.132582	0.132572	0.132559	0.132540	0.132514	0.132479	0.132432	
0.133956	0.133875	0.133690	0.133373	0.132891	0.132216	0.131338	0.130287	0.129138	0.128008	0.127034	0.126327	0.125948	0.125898	0.126131	0.126575	0.127157	0.127811	0.128485	0.129141	0.129752	0.130303	0.130787	0.131199	0.131544	0.131826	0.132053	0.132231	0.132368	0.132472	0.132548	0.132602	0.132638	0.132661	0.132674	0.132681	0.132684	0.132684	0.132683	0.132681	0.132680	0.132678	0.132676	0.132672	0.132665	0.132654	0.132637	0.132612	0.132577	0.132531	
0.134024	0.133929	0.133716	0.133357	0.132822	0.132086	0.131146	0.130040	0.128850	0.127701	0.126728	0.126039	0.125689	0.125670	0.125931	0.126402	0.127007	0.127682	0.128376	0.129051	0.129680	0.130249	0.130749	0.131178	0.131537	0.131832	0.132069	0.132255	0.132400	0.132509	0.132590	0.132647	0.132687	0.132713	0.132730	0.132740	0.132746	0.132751	0.132754	0.132757	0.132761	0.132764	0.132766	0.132766	0.132763	0.132755	0.132740	0.132717	0.132684	0.132639	
0.134103	0.133993	0.133748	0.133344	0.132751	0.131949	0.130942	0.129777	0.128545	0.127377	0.126407	0.125738	0.125417	0.125429	0.125720	0.126217	0.126845	0.127542	0.128255	0.128949	0.129597	0.130185	0.130702	0.131148	0.131522	0.131830	0.132078	0.132275	0.132427	0.132543	0.132629	0.132691	0.132734	0.132764	0.132785	0.132799	0.132809	0.132818	0.132826	0.132834	0.132842	0.132850	0.132857	0.132862	0.132863	0.132858	0.132847	0.132827	0.132796	0.132752	
0.134194	0.134067	0.133788	0.133334	0.132678	0.131805	0.130727	0.129500	0.128225	0.127038	0.126073	0.125426	0.125135	0.125179	0.125499	0.126022	0.126673	0.127390	0.128123	0.128835	0.129503	0.130109	0.130645	0.131107	0.131497	0.131820	0.132081	0.132288	0.132449	0.132573	0.132665	0.132732	0.132781	0.132815	0.132839	0.132858	0.132873	0.132886	0.132899	0.132912	0.132925	0.132938	0.132949	0.132959	0.132964	0.132963	0.132955	0.132937	0.132909	0.132867	
0.134298	0.134153	0.133837	0.133329	0.132605	0.131656	0.130502	0.129211	0.127892	0.126688	0.125729	0.125106	0.124846	0.124922	0.125271	0.125818	0.126490	0.127227	0.127979	0.128710	0.129396	0.130021	0.130575	0.131056	0.131463	0.131801	0.132076	0.132295	0.132467	0.132599	0.132698	0.132772	0.132826	0.132865	0.132894	0.132917	0.132936	0.132954	0.132972	0.132990	0.133007	0.133025	0.133041	0.133055	0.133064	0.133068	0.133063	0.133048	0.133022	0.132983	
0.134417	0.134251	0.133895	0.133328	0.132531	0.131500	0.130267	0.128909	0.127548	0.126328	0.125379	0.124781	0.124553	0.124660	0.125037	0.125607	0.126299	0.127054	0.127823	0.128572	0.129277	0.129920	0.130493	0.130992	0.131418	0.131772	0.132063	0.132295	0.132479	0.132621	0.132729	0.132810	0.132870	0.132915	0.132950	0.132977	0.133001	0.133024	0.133046	0.133068	0.133091	0.133113	0.133133	0.133151	0.133164	0.133171	0.133170	0.133159	0.133135	0.133099	
0.134549	0.134361	0.133961	0.133331	0.132454	0.131337	0.130021	0.128596	0.127194	0.125962	0.125025	0.124455	0.124260	0.124397	0.124799	0.125390	0.126101	0.126872	0.127657	0.128423	0.129145	0.129806	0.130399	0.130917	0.131361	0.131734	0.132040	0.132288	0.132485	0.132638	0.132757	0.132846	0.132914	0.132965	0.133005	0.133038	0.133067	0.133094	0.133121	0.133148	0.133174	0.133201	0.133225	0.133247	0.133264	0.133274	0.133276	0.133268	0.133247	0.133215	
0.134695	0.134483	0.134035	0.133336	0.132375	0.131166	0.129764	0.128272	0.126831	0.125591	0.124671	0.124131	0.123969	0.124136	0.124562	0.125171	0.125897	0.126681	0.127481	0.128262	0.129000	0.129680	0.130291	0.130828	0.131292	0.131684	0.132009	0.132273	0.132485	0.132652	0.132781	0.132881	0.132957	0.133016	0.133062	0.133101	0.133135	0.133167	0.133198	0.133229	0.133260	0.133290	0.133318	0.133343	0.133363	0.133377	0.133382	0.133377	0.133359	0.133330	
0.134853	0.134614	0.134115	0.133341	0.132289	0.130985	0.129495	0.127936	0.126461	0.125218	0.124320	0.123813	0.123684	0.123880	0.124327	0.124952	0.125690	0.126485	0.127296	0.128090	0.128843	0.129539	0.130169	0.130727	0.131210	0.131623	0.131967	0.132250	0.132478	0.132659	0.132802	0.132913	0.132999	0.133066	0.133120	0.133165	0.133204	0.133241	0.133277	0.133312	0.133346	0.133380	0.133412	0.133440	0.133463	0.133480	0.133488	0.133486	0.133471	0.133445	
0.135021	0.134754	0.134197	0.133343	0.132195	0.130790	0.129211	0.127589	0.126085	0.124847	0.123975	0.123504	0.123410	0.123632	0.124098	0.124736	0.125482	0.126285	0.127104	0.127909	0.128675	0.129387	0.130034	0.130611	0.131116	0.131549	0.131915	0.132217	0.132464	0.132662	0.132819	0.132943	0.133040	0.133116	0.133178	0.133230	0.133276	0.133318	0.133358	0.133397	0.133435	0.133472	0.133507	0.133538	0.133564	0.133583	0.133594	0.133594	0.133583	0.133560	
0.135197	0.134898	0.134280	0.133339	0.132088	0.130578	0.128910	0.127230	0.125705	0.124479	0.123640	0.123208	0.123149	0.123397	0.123878	0.124525	0.125276	0.126083	0.126908	0.127720	0.128497	0.129223	0.129887	0.130483	0.131009	0.131464	0.131851	0.132175	0.132441	0.132658	0.132831	0.132969	0.133079	0.133166	0.133237	0.133297	0.133349	0.133396	0.133441	0.133484	0.133526	0.133566	0.133604	0.133637	0.133666	0.133688	0.133701	0.133704	0.133695	0.133676	
0.135377	0.135043	0.134358	0.133323	0.131963	0.130346	0.128591	0.126859	0.125323	0.124118	0.123319	0.122930	0.122905	0.123177	0.123672	0.124323	0.125075	0.125883	0.126709	0.127525	0.128310	0.129048	0.129728	0.130343	0.130890	0.131367	0.131777	0.132123	0.132411	0.132647	0.132838	0.132992	0.133115	0.133214	0.133296	0.133364	0.133423	0.133477	0.133527	0.133574	0.133620	0.133663	0.133703	0.133739	0.133769	0.133793	0.133809	0.133815	0.133809	0.133793	
0.135556	0.135184	0.134425	0.133290	0.131816	0.130090	0.128252	0.126478	0.124941	0.123769	0.123016	0.122672	0.122683	0.122976	0.123481	0.124134	0.124883	0.125687	0.126510	0.127328	0.128118	0.128865	0.129559	0.130192	0.130759	0.131258	0.131691	0.132061	0.132371	0.132628	0.132838	0.133009	0.133148	0.133260	0.133353	0.133431	0.133499	0.133559	0.133615	0.133666	0.133715	0.133761	0.133804	0.133842	0.133875	0.133901	0.133918	0.133927	0.133924	0.133911	
0.135729	0.135315	0.134477	0.133233	0.131641	0.129806	0.127892	0.126087	0.124563	0.123434	0.122735	0.122439	0.122485	0.122798	0.123309	0.123960	0.124702	0.125498	0.126315	0.127130	0.127922	0.128677	0.129382	0.130030	0.130616	0.131138	0.131594	0.131987	0.132321	0.132600	0.132831	0.133021	0.133176	0.133303	0.133409	0.133497	0.133574	0.133642	0.133703	0.133760	0.133813	0.133862	0.133908	0.133948	0.133982	0.134010	0.134030	0.134040	0.134040	0.134031	
0.135890	0.135430	0.134505	0.133147	0.131431	0.129491	0.127509	0.125688	0.124193	0.123118	0.122479	0.122235	0.122314	0.122645	0.123160	0.123805	0.124537	0.125320	0.126127	0.126936	0.127726	0.128484	0.129199	0.129861	0.130465	0.131007	0.131486	0.131903	0.132260	0.132562	0.132815	0.133025	0.133198	0.133342	0.133461	0.133562	0.133648	0.133724	0.133793	0.133855	0.133913	0.133965	0.134013	0.134055	0.134092	0.134121	0.134143	0.134155	0.134158	0.134153	
0.136031	0.135520	0.134501	0.133022	0.131181	0.129140	0.127105	0.125285	0.123834	0.122826	0.122254	0.122062	0.122175	0.122520	0.123035	0.123671	0.124389	0.125157	0.125950	0.126748	0.127533	0.128291	0.129012	0.129685	0.130304	0.130866	0.131367	0.131808	0.132189	0.132514	0.132789	0.133020	0.133213	0.133373	0.133508	0.133622	0.133720	0.133806	0.133882	0.133951	0.134013	0.134069	0.134120	0.134165	0.134203	0.134234	0.134258	0.134273	0.134278	0.134276	
0.136143	0.135577	0.134456	0.132850	0.130884	0.128752	0.126681	0.124882	0.123493	0.122562	0.122062	0.121923	0.122068	0.122426	0.122939	0.123563	0.124263	0.125011	0.125787	0.126570	0.127346	0.128101	0.128824	0.129505	0.130138	0.130716	0.131238	0.131700	0.132105	0.132454	0.132752	0.133005	0.133218	0.133397	0.133548	0.133677	0.133788	0.133884	0.133969	0.134045	0.134113	0.134174	0.134229	0.134276	0.134317	0.134350	0.134375	0.134392	0.134401	0.134402	
0.136214	0.135588	0.134360	0.132622	0.130536	0.128326	0.126240	0.124484	0.123175	0.122332	0.121907	0.121822	0.121997	0.122364	0.122872	0.123481	0.124160	0.124887	0.125641	0.126407	0.127169	0.127917	0.128638	0.129323	0.129966	0.130559	0.131098	0.131582	0.132009	0.132381	0.132703	0.132978	0.133212	0.133411	0.133581	0.133725	0.133850	0.133958	0.134054	0.134138	0.134213	0.134280	0.134338	0.134389	0.134432	0.134468	0.134495	0.134515	0.134526	0.134531	
0.136233	0.135541	0.134199	0.132329	0.130130	0.127862	0.125787	0.124099	0.122887	0.122140	0.121793	0.121760	0.121962	0.122337	0.122837	0.123428	0.124085	0.124786	0.125516	0.126260	0.127006	0.127742	0.128457	0.129143	0.129791	0.130395	0.130950	0.131452	0.131900	0.132295	0.132640	0.132938	0.133194	0.133414	0.133603	0.133765	0.133906	0.134028	0.134135	0.134229	0.134312	0.134385	0.134449	0.134504	0.134551	0.134589	0.134619	0.134641	0.134655	0.134663	
0.136183	0.135422	0.133961	0.131960	0.129663	0.127363	0.125329	0.123735	0.122635	0.121991	0.121722	0.121739	0.121966	0.122345	0.122836	0.123407	0.124038	0.124712	0.125415	0.126134	0.126859	0.127579	0.128284	0.128965	0.129615	0.130227	0.130794	0.131312	0.131779	0.132196	0.132563	0.132884	0.133163	0.133405	0.133615	0.133796	0.133954	0.134092	0.134212	0.134318	0.134411	0.134493	0.134563	0.134624	0.134674	0.134716	0.134749	0.134774	0.134791	0.134802	
0.136046	0.135211	0.133631	0.131507	0.129134	0.126835	0.124875	0.123400	0.122426	0.121890	0.121698	0.121762	0.122010	0.122391	0.122869	0.123419	0.124023	0.124667	0.125340	0.126032	0.126732	0.127431	0.128121	0.128794	0.129441	0.130056	0.130631	0.131163	0.131647	0.132083	0.132472	0.132816	0.133119	0.133384	0.133616	0.133819	0.133996	0.134152	0.134288	0.134408	0.134513	0.134605	0.134684	0.134752	0.134808	0.134854	0.134891	0.134919	0.134939	0.134953	
0.135799	0.134889	0.133191	0.130961	0.128543	0.126284	0.124436	0.123104	0.122267	0.121840	0.121722	0.121829	0.122094	0.122474	0.122937	0.123464	0.124040	0.124653	0.125294	0.125955	0.126627	0.127302	0.127973	0.128632	0.129272	0.129885	0.130466	0.131007	0.131506	0.131960	0.132371	0.132738	0.133065	0.133355	0.133611	0.133838	0.134037	0.134213	0.134369	0.134506	0.134626	0.134731	0.134821	0.134898	0.134962	0.135014	0.135055	0.135087	0.135110	0.135127	
0.135413	0.134429	0.132624	0.130314	0.127893	0.125723	0.124024	0.122856	0.122163	0.121844	0.121797	0.121941	0.122220	0.122596	0.123043	0.123545	0.124091	0.124672	0.125279	0.125906	0.126546	0.127194	0.127842	0.128484	0.129112	0.129721	0.130302	0.130851	0.131363	0.131835	0.132266	0.132658	0.133010	0.133327	0.133611	0.133864	0.134090	0.134291	0.134470	0.134629	0.134768	0.134890	0.134996	0.135085	0.135158	0.135218	0.135265	0.135301	0.135327	0.135347	
0.134854	0.133802	0.131911	0.129561	0.127193	0.125164	0.123651	0.122666	0.122121	0.121906	0.121922	0.122099	0.122388	0.122756	0.123186	0.123663	0.124178	0.124724	0.125296	0.125888	0.126495	0.127112	0.127734	0.128356	0.128971	0.129572	0.130153	0.130708	0.131232	0.131722	0.132177	0.132594	0.132976	0.133324	0.133640	0.133926	0.134184	0.134417	0.134626	0.134813	0.134979	0.135124	0.135249	0.135355	0.135443	0.135513	0.135567	0.135606	0.135635	0.135656	
0.134078	0.132972	0.131029	0.128699	0.126454	0.124625	0.123333	0.122542	0.122145	0.122027	0.122101	0.122304	0.122598	0.122957	0.123367	0.123817	0.124301	0.124813	0.125348	0.125905	0.126478	0.127065	0.127662	0.128264	0.128866	0.129461	0.130044	0.130609	0.131149	0.131662	0.132144	0.132595	0.133014	0.133402	0.133759	0.134088	0.134389	0.134663	0.134913	0.135138	0.135339	0.135517	0.135670	0.135799	0.135905	0.135988	0.136050	0.136094	0.136124	0.136144	
0.133029	0.131896	0.129960	0.127732	0.125691	0.124122	0.123081	0.122493	0.122238	0.122210	0.122333	0.122556	0.122851	0.123199	0.123588	0.124011	0.124464	0.124943	0.125445	0.125969	0.126513	0.127075	0.127653	0.128244	0.128842	0.129442	0.130038	0.130624	0.131194	0.131743	0.132269	0.132768	0.133240	0.133684	0.134100	0.134488	0.134849	0.135183	0.135489	0.135768	0.136018	0.136239	0.136430	0.136590	0.136719	0.136819	0.136890	0.136937	0.136964	0.136980	
0.131636	0.130522	0.128681	0.126663	0.124923	0.123672	0.122907	0.122523	0.122403	0.122455	0.122618	0.122857	0.123149	0.123483	0.123852	0.124251	0.124678	0.125130	0.125609	0.126114	0.126645	0.127202	0.127785	0.128389	0.129011	0.129646	0.130286	0.130925	0.131556	0.132175	0.132776	0.133355	0.133911	0.134441	0.134945	0.135420	0.135867	0.136283	0.136667	0.137018	0.137333	0.137610	0.137848	0.138046	0.138203	0.138320	0.138400	0.138447	0.138467	0.138474	
0.129813	0.128791	0.127172	0.125503	0.124168	0.123292	0.122820	0.122637	0.122641	0.122762	0.122959	0.123207	0.123496	0.123819	0.124173	0.124559	0.124976	0.125426	0.125912	0.126436	0.127001	0.127607	0.128254	0.128936	0.129650	0.130388	0.131141	0.131902	0.132661	0.133411	0.134145	0.134859	0.135548	0.136209	0.136838	0.137434	0.137994	0.138515	0.138994	0.139428	0.139816	0.140153	0.140439	0.140673	0.140854	0.140985	0.141068	0.141110	0.141120	0.141113	
0.127448	0.126631	0.125411	0.124257	0.123438	0.122989	0.122821	0.122833	0.122952	0.123133	0.123357	0.123615	0.123906	0.124233	0.124598	0.125008	0.125469	0.125987	0.126567	0.127215	0.127930	0.128713	0.129557	0.130456	0.131397	0.132368	0.133357	0.134350	0.135336	0.136303	0.137243	0.138150	0.139017	0.139840	0.140616	0.141342	0.142015	0.142632	0.143192	0.143692	0.144129	0.144504	0.144815	0.145064	0.145252	0.145383	0.145461	0.145495	0.145496	0.145479	
0.124406	0.123955	0.123364	0.122923	0.122737	0.122760	0.122906	0.123108	0.123333	0.123571	0.123826	0.124111	0.124439	0.124826	0.125290	0.125846	0.126507	0.127283	0.128177	0.129185	0.130297	0.131500	0.132773	0.134096	0.135446	0.136802	0.138145	0.139458	0.140726	0.141941	0.143092	0.144176	0.145189	0.146128	0.146993	0.147784	0.148499	0.149140	0.149707	0.150202	0.150624	0.150978	0.151264	0.151488	0.151654	0.151767	0.151835	0.151866	0.151870	0.151859	
0.120529	0.120655	0.120975	0.121467	0.122037	0.122586	0.123061	0.123455	0.123790	0.124101	0.124429	0.124819	0.125316	0.125964	0.126799	0.127843	0.129099	0.130551	0.132169	0.133912	0.135737	0.137603	0.139470	0.141306	0.143085	0.144789	0.146402	0.147916	0.149326	0.150630	0.151829	0.152924	0.153919	0.154817	0.155622	0.156337	0.156968	0.157517	0.157991	0.158392	0.158727	0.159001	0.159219	0.159387	0.159513	0.159603	0.159664	0.159706	0.159735	0.159753	
0.115637	0.116584	0.118128	0.119796	0.121264	0.122412	0.123254	0.123872	0.124368	0.124850	0.125433	0.126232	0.127350	0.128852	0.130744	0.132971	0.135437	0.138030	0.140650	0.143217	0.145677	0.147995	0.150152	0.152141	0.153964	0.155625	0.157133	0.158498	0.159729	0.160837	0.161831	0.162718	0.163508	0.164206	0.164818	0.165351	0.165811	0.166203	0.166533	0.166809	0.167036	0.167221	0.167371	0.167491	0.167589	0.167671	0.167744	0.167814	0.167884	0.167946	
0.109561	0.111529	0.114585	0.117693	0.120257	0.122141	0.123461	0.124437	0.125322	0.126391	0.127915	0.130097	0.132984	0.136438	0.140194	0.143976	0.147573	0.150870	0.153823	0.156432	0.158724	0.160733	0.162493	0.164040	0.165400	0.166601	0.167664	0.168606	0.169442	0.170186	0.170847	0.171433	0.171951	0.172407	0.172804	0.173149	0.173445	0.173698	0.173914	0.174097	0.174254	0.174390	0.174509	0.174619	0.174722	0.174824	0.174928	0.175038	0.175152	0.175258	
0.102192	0.105180	0.109893	0.114730	0.118714	0.121638	0.123778	0.125641	0.127839	0.130949	0.135244	0.140495	0.146097	0.151434	0.156124	0.160045	0.163241	0.165825	0.167918	0.169627	0.171039	0.172217	0.173212	0.174062	0.174795	0.175433	0.175994	0.176491	0.176934	0.177332	0.177690	0.178013	0.178305	0.178567	0.178802	0.179013	0.179203	0.179374	0.179531	0.179677	0.179815	0.179950	0.180084	0.180219	0.180358	0.180501	0.180649	0.180802	0.180956	0.181097	
0.093601	0.097189	0.103322	0.110153	0.116155	0.120916	0.125051	0.129725	0.135946	0.143718	0.151964	0.159428	0.165437	0.169928	0.173152	0.175431	0.177046	0.178206	0.179056	0.179695	0.180187	0.180575	0.180889	0.181150	0.181372	0.181566	0.181742	0.181903	0.182056	0.182203	0.182347	0.182488	0.182626	0.182764	0.182900	0.183035	0.183172	0.183311	0.183453	0.183603	0.183760	0.183925	0.184099	0.184281	0.184469	0.184662	0.184856	0.185048	0.185236	0.185404	
0.084270	0.087580	0.094171	0.102968	0.112157	0.121048	0.130770	0.142391	0.154822	0.165783	0.173981	0.179444	0.182803	0.184733	0.185761	0.186250	0.186426	0.186430	0.186344	0.186214	0.186067	0.185919	0.185778	0.185650	0.185538	0.185445	0.185371	0.185318	0.185285	0.185274	0.185283	0.185311	0.185359	0.185424	0.185507	0.185606	0.185723	0.185857	0.186009	0.186180	0.186370	0.186576	0.186796	0.187027	0.187264	0.187503	0.187737	0.187962	0.188176	0.188364	
0.075512	0.077771	0.083284	0.093158	0.107486	0.125561	0.145796	0.164300	0.177848	0.186250	0.190831	0.192972	0.193684	0.193612	0.193146	0.192510	0.191825	0.191155	0.190529	0.189958	0.189446	0.188991	0.188589	0.188238	0.187935	0.187676	0.187459	0.187283	0.187145	0.187043	0.186976	0.186941	0.186939	0.186966	0.187022	0.187106	0.187219	0.187358	0.187525	0.187719	0.187938	0.188179	0.188437	0.188706	0.188981	0.189253	0.189516	0.189765	0.189997	0.190198	
0.069837	0.071166	0.075089	0.084742	0.104680	0.133872	0.161841	0.180963	0.191686	0.196894	0.198908	0.199189	0.198591	0.197596	0.196466	0.195337	0.194276	0.193309	0.192442	0.191673	0.190995	0.190400	0.189879	0.189425	0.189034	0.188699	0.188417	0.188184	0.187998	0.187855	0.187753	0.187690	0.187665	0.187676	0.187721	0.187799	0.187911	0.188056	0.188232	0.188439	0.188674	0.188933	0.189212	0.189502	0.189796	0.190086	0.190364	0.190625	0.190865	0.191073	
